date,time,username,tweet,likes_count
2020-12-21,02:09:23,martinezmau,Países alrededor del mundo prohíben vuelos desde el Reino Unido debido a la rápida propagación de la nueva cepa COVID19. Se cree que el coronavirus mutante es hasta un 70% más transmisible que la cepa original. ¿Estados Unidos y México para cuando @realDonaldTrump @lopezobrador_?,711
2020-12-19,12:47:33,andrewsolender,Joe Manchin takes a coronavirus vaccine  https://t.co/llS1BlwLdd,67
2020-12-14,09:45:22,wallerabc7,Northwell Health nurse Sandra Lindsay is the first New Yorker to get a coronavirus vaccine #abc7NY  https://t.co/r9PBWpXTy1,875
2020-12-01,20:37:58,andrewsolender,"Ex-Trump campaign manager Brad Parscale says Trump's coronavirus response cost him the election:  ""People were scared. I think if he had been publicly empathetic he would've won. By a landslide. I think he could've leaned into it instead of run away from it.""  https://t.co/hONV3OXQXa",696
2020-11-24,17:21:53,lipiroy,"Looking forward to speaking w @NicolleDWallace @DeadlineWH about the latest on the #coronavirus pandemic. Trends are deeply worrisome, with dire consequences on the healthcare workforce &amp; society's most vulnerable. @MSNBCPR #DeadlineWH   #wearamask #PhysicalDistancing #DrFauci  https://t.co/BlTP1H9CYv",106
2020-11-19,16:41:27,grace_panetta,Dr. Fauci and Dr. Birx are back in the WH briefing room together for the first time in months for a coronavirus task force briefing,87
2020-11-07,18:39:33,andrewmartonik,It was really considerate of Coronavirus to stop infecting people for a couple days so folks can party,84
2020-11-07,15:18:15,inezfeltscher,"Reminder: these people are celebrating, among other reasons, because *Trump* didn’t take the coronavirus seriously enough, in their opinions. 🙄",184
2020-10-25,20:46:42,maxizpad,"I guess when Trump said we’re rounding the corner on the coronavirus, he meant down the hall to the VP’s office.",114
2020-10-24,14:50:20,petershankman,Glad to finally be able to read what Trump is doing to solve the Coronavirus problem and safely reopen the country. You should read it as well. Very impressive.    https://t.co/XH0fnjlBa5,85
2020-10-06,23:26:23,jewdygold,BREAKING: #StephenMiller diagnosed with coronavirus strain known as COVID-666.,2997
2020-10-06,09:50:31,martinezmau,Una encuesta de CNN realizada antes y durante la hospitalización por coronavirus de Trump coloca a Biden por encima del actual presidente con 16 puntos; con el apoyo de un enorme 57 por ciento de probables votantes.  https://t.co/qdgkQleFir,269
2020-10-06,08:05:49,jaynordlinger,"Coronavirus machismo is idiotic and reckless. It is a parody of manliness, at best. In fact, machismo and manliness have as little in common as show and substance.   P.S. My candidate for least understood quality in the world is meekness. It is a galaxy apart from weakness.",492
2020-10-02,22:02:24,baileycarlin,Kellyanne Conway’s daughter just broke the news that Kellyanne has coronavirus on TIKTOK lmao  https://t.co/9NOyiI4d9b,341
2020-10-01,23:26:09,martinezmau,"Me dediqué a promover el concierto de hoy y el disco en el que participo (y sale a la venta en media hora) por unas horas. Regreso y la corte en mi país trae un dramón y acá pues, Melania odia la Navidad y tanto ella como Donald tal vez tengan coronavirus.   Voy por un vinito.",351
2020-10-01,22:01:01,rolandscahill,"Just to recap the last hour: POTUS is shouting manically into a phone, calling the person he is talking to by the wrong name, and his special friend is positive for Coronavirus",234
2020-10-01,21:44:09,rolandscahill,No one from the Biden camp has tested positive for coronavirus tonight   Jill Biden’s former best friend didn’t release secret tapes on CNN  and Joe Biden hates the Proud Boys (unlike someone else),354
2020-10-01,20:57:42,rolandscahill,Trump is an obese elderly man who has been exposed to coronavirus   Thoughts and prayers,982
2020-10-01,10:08:07,brettsvergara,Listening to Miley Cyrus’ cover of ‘Heart of Glass’ is actually the coronavirus vaccine,1289
2020-09-30,21:56:18,airlineflyer,.@Amtrak is providing a public service for $250 million a month as demand has collapsed in face of coronavirus  https://t.co/xqelE7u9jc…,108
2020-09-22,19:00:03,uche_blackstock,Actively trying not to blend in while discussing #coronavirus news of the day. 🦓🦓🦓🦓🦓🦓🦓🦓🦓🦓  https://t.co/EbPZ7zhVR8,264
2020-09-22,17:12:21,jamaalbowmanny,"Trump’s fundamental belief in the fake, racist, and downright evil theory of eugenics in why we have more people dead from the coronavirus than the US battle deaths from five wars combined.   We must vote this fascist, malignant narcissist out of office. Our lives depend on it.",512
2020-09-12,19:35:18,djjudd,"This week, President Donald Trump told reporters he’d downplayed the seriousness of the coronavirus pandemic in public statements because “I don’t want to create panic.” Tonight, his campaign texts supporters this:  https://t.co/OT7O8pl1Gg",500
2020-09-07,16:00:19,laurenthomas,"It’s not all bad news in retail. Here are some of the companies still growing with more stores, even during the coronavirus pandemic. (I hear the deals on real estate are pretty good right now, too...) 🚜    https://t.co/hNVyrwY22Z  https://t.co/85cY6LwpBI",65
2020-08-24,21:17:32,mjfree,I’d like to hear Trump say the coronavirus will “just disappear” 177000 times.,186
2020-08-23,09:07:01,joeconchatv,The fact that Congress came back to address this for political gain and not to complete the next round of coronavirus relief shows why it polls in the teens on job approval:,242
2020-08-17,22:06:14,rolandscahill,"Mark this tweet- guarantee that during the RNC, the coronavirus wil never be mentioned",681
2020-08-16,13:07:54,joeconchatv,But not for coronavirus relief. Check.,1518
2020-08-14,09:25:58,joecalnyc,We are outraged by the @911memorial decision to cancel the tribute lights this year. Horrible decision- expect to hear from all of us! #neverforget #september11   This is New York.. I know we can figure out how to shine 88 beams of light safety even with the Coronavirus.  https://t.co/VfAcIWQ0YL,94
2020-08-10,14:38:12,dannyoneil,The viability of sports is basically whether you can build a thick enough firewall to insulate your players and teams from our country’s spectacular failure against the coronavirus.,106
2020-08-08,19:36:14,martinezmau,"A donde quiera que voltearas leías la palabras #coronavirus, y #pandemia. En un abrir y cerrar de ojos, Nueva York se convirtió en el epicentro de la pandemia. Nada te prepara psicológica, emocional ni mucho menos financieramente para un madrazo como el que estaba recibiendo.",514
2020-08-07,18:22:44,lipiroy,"Wanna save a life? How about 3?   1 blood donation can save up to 3 lives. Today, I donated whole blood...2nd time during the pandemic. Find your closest blood donor center and make a difference 😁 @NYBloodCenter   #BloodDonation #SaveALife #ProtectOthers #COVID19 #coronavirus  https://t.co/q5TnjJZsfr",129
2020-08-06,00:54:39,monasalama_,Twitter never removed Elon Musk tweet that “kids are essentially immune” to the coronavirus which is a violation of their “misinformation” rules  A spokesperson said the tweet did not break its rules when read in context  So Twitter is just blatant biased against @realDonaldTrump  https://t.co/rIeJIAyXmW,71
2020-08-04,09:25:53,celinegounder,"We swab your NOSE for coronavirus. Why? Because if you have COVID, the virus is gonna be IN YOUR NOSE. Come on people. Cover up those schnozes.  https://t.co/IY1SjRmMpJ",471
2020-08-02,14:33:21,tomgara,"This is an absolutely insane front page choice, in many ways as bad as the more malicious forms of coronavirus disinformation",485
2020-07-30,16:52:02,jessicaramos,"There have been 154k deaths from Coronavirus in the country, 32k in New  York alone. Keep corporate $ in, perpetuates everything that has killed us: corporate healthcare, air + water pollution, low wage jobs. We cannot build anew like this! We cannot wait until 2024.",878
2020-07-26,12:18:33,martinezmau,"Que mujer más indolente y con tacto de elefante. “Leer no da coronavirus”. Dile eso a las mamás de los 43,000 que nos faltan por la ineptitud de tu marido. #NosFaltan43000  https://t.co/rQajHBKXtx",1146
2020-07-25,10:32:35,tomgara,"The all time best grimly iconic image of the coronavirus era is, of course  https://t.co/XZ7wd0WVLo",62
2020-07-25,10:30:43,tomgara,This is one of those iconically grim images of the coronavirus era that would’ve seemed like nightmare sci-fi if you showed it to someone in 2019,60
2020-07-24,21:10:23,monasalama_,The Supreme Court in a 5-4 decision denied an appeal by a Nevada church to ease the state’s 50-person cap on worship to operate at 50% of capacity like casinos amid the coronavirus pandemic  Chief Justice John Roberts joined the court’s four liberal members to form the majority,5624
2020-07-21,08:33:25,joeborellinyc,Though anyone else in the state can’t travel to GA because of the viral doom that will surely accompany a visit...  The Governor of NY is SO GOOD at Coronavirus that he can visit GA and doesn’t even need a mask or social distancing.  #baller  https://t.co/PSaFZWcVoe,1056
2020-07-21,08:00:26,tducklo,NEW: “...Joe Biden plans to roll out a $775 billion proposal aimed at easing the burden on families struggling to care for their children and elderly relatives under the financial strain of the coronavirus pandemic.”   https://t.co/Uh0hALRWYf  ...,182
2020-07-20,19:23:22,mjfree,GREAT NEWS!!!! Coronavirus Task Force has been picked up for a second season!!!! Fuck yeah!!! Ratings. Through. The. MF. Roof.   Big Kudos to @realDonaldTrump @VP and the entire CTF team!,640
2020-07-20,12:00:38,pbump,"Trump is trying to rewrite history to argue that, all along, he meant simply that the coronavirus would disappear *someday*. But even that is wrong.  https://t.co/kl3HJXNo4t",156
2020-07-18,23:49:40,uche_blackstock,"Whenever #coronavirus racial health inequities are tweeted about, there are usually sarcastic responses like, ‘Oh yeah, the virus is racist.’ without any consideration of the role of systemic racism.",288
2020-07-17,12:00:18,uche_blackstock,I had a great time on @MSNBC this morning with @craigmelvin and @DrNatalieTV. We discussed strategies to convince loved ones to mask 😷 up and how to reduce your #coronavirus risks while traveling by air✈️. Thank you for having me!🙏🏿  https://t.co/A2J2rAaJpS,139
2020-07-16,01:44:53,ronwaxman,@TheAPJournalist I wish every journalist would call bullshit on every member of the Trump regime and GOP when they say #coronavirus is under control or it is safe for all kids to go back to school.,101
2020-07-15,21:56:16,uche_blackstock,"The phase 1 @moderna_tx #coronavirus vaccine results gave me a little hope today, but then I looked at the racial and ethnic demographic breakdown of the subjects... and then thought about which communities have been the most disproportionately impacted by the pandemic. 🤔  https://t.co/8conIv1RoN",754
2020-07-15,13:34:47,uche_blackstock,"Literally, no patient, and I mean no patient can get away with saying, “Thank you, baby.” after I swab them for #coronavirus.....except for an elderly Black woman.",3137
2020-07-15,12:21:02,mollyjongfast,The trump Administration trying to cover up the coronavirus numbers instead of fixing the testing problem feels like a metaphor for the entire trump presidency,13721
2020-07-15,09:32:37,pbump,"Trump claims that the wall is great because it's keeping out immigrants with the coronavirus. The reality, of course, is that it's the U.S. side of the border which is the problem. With maps!  https://t.co/UToJ900dZF",206
2020-07-15,07:54:56,uche_blackstock,Note that the Trump administration has *not* decided yet whether or not they will make the #coronavirus data public. How is this legal?   https://t.co/1Vq4cAoYiH,179
2020-07-13,19:05:29,uche_blackstock,*NEW*: 5.4 million Americans have lost health insurance from job losses due to the #coronavirus crisis. More became uninsured in states that didn’t expand Medicaid than did (43% vs 21%). The next #Covid_19 bill must contain health insurance protections.   https://t.co/4mYx0aSRG0,104
